last_state
6.712010001084309
111.12
60.62
126.34
75.72
28.14
93.43
153.22532253225324
98.68
157.77
134.85
152.07
32.0
108.59
59.2
46.89
127.57
166.4
54.4
55.43
59.97
30.72
83.21
100.27
117.56
129.49
77.83
54.42
86.31
69.1
83.16
0.0
0.0
700.0
700.0
700.0
739.0
0.0
700.0
700.0
700.0
0.0
0.0
700.0
700.0
800.0
700.0
0.0
0.0
0.0
0.0
700.0
0.0
700.0
700.0
700.0
0.0
0.0
0.0
700.0
0.0
2.656483729335946
0.9198815855187803
1.6259952386008365
2.0914096950430547
0.5613319072890732
1.6767803677479094
2.3347666891744154
0.5150528825118812
1.1795068157334185
2.461842065165399
4.483579269081218
0.4998288159752704
1.033293821941669
0.24606304680480662
0.7529189330315589
1.9568612866842443
2.61796424814591
0.6039687875731801
0.8031096646516289
0.1976548531263589
0.06978447174389402
0.4091782244867659
1.7972524698684538
2.0298790134792455
2.729131721491896
1.2423662630094299
0.846929460517444
1.469484763301864
0.6691154552012932
0.6355663423507849
61.299749688493264
51.506978680606146
49.08364970952668
58.96877337407405
57.648527817001415
54.17073798986049
55.685965092152806
49.968081808737864
50.0566339287949
61.6703246952297
64.5268087217816
53.12774187025168
58.818559236288586
49.14273926071152
66.62967974605314
64.49693694578247
62.010215426040304
58.53993841713336
56.602543906952505
47.536319572526345
52.173198065636306
56.215018204075406
61.809297155337234
62.456680242018805
61.974289965033954
58.1616747336304
66.94544058311827
59.283770559843674
59.313361848833665
53.81190955098674
145.7564320472116
75.53307730836875
24.810683842241307
84.80600233761078
74.14623524877989
36.95615366226026
62.81991244206391
77.30618041277398
130.9989718754506
151.1291486291455
124.30930856360334
63.11682225587993
106.85374799027736
25.506508031731048
133.93431324940926
132.59530061454407
112.63097742012614
159.62687404228004
130.1901291537193
-60.31509238086132
160.94099857513646
93.79378263745683
119.41489069313039
108.63862693284565
110.03875275874019
214.80656869846496
124.7277173605066
174.26234181624568
158.803318458027
34.33824109891644
53.89258822358295
12.802485612102913
6.005898416901986
15.521451802644659
21.108785806860553
5.0191668846535284
3.852813124770699
8.622121812246696
8.477849981299663
45.75947534026533
46.98838141669943
9.59559970587458
11.512629714354237
8.44792882874039
41.00063305018553
27.671796127294684
12.132506736577053
16.24608425684901
11.067758821016337
14.39357436838663
0.08424732178087237
17.19158977515822
31.00241997141902
35.57658375072445
32.90928806306376
34.9208768839089
31.076531288993092
41.756221870083436
13.687211981125232
2.637747369164836
